track_id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,mode,bpm
60wwxj6Dd9NJlirf84wr2c,0.0398,0.509,0.781,0.0,0.0749,-3.48,0.072,0.176,1,128.0
0b6wdul3A5sQNpIOv03OxP,0.00637,0.686,0.718,0.000703,0.119,-5.054,0.0431,0.557,0,115.026
5fRvePkRGdpn2nKacG7I6d,0.0791,0.832,0.838,0.0,0.152,-5.414,0.0421,0.965,0,100.021
5YJtMNWKe55yr49cyJgxva,0.00281,0.633,0.976,1.29e-05,0.382,-5.362,0.0519,0.493,1,142.027
18asYwWugKjjsihZ0YvRxO,0.0301,0.754,0.763,2.23e-05,0.0901,-4.627,0.0435,0.464,0,117.953
0bI7K9Becu2dtXK1Q3cZNB,0.198,0.77,0.787,0.0,0.262,-3.748,0.0583,0.513,0,119.986
3Z7CaxQkqbIs1rewKi6v4W,0.00445,0.748,0.841,1.33e-06,0.0413,-5.08,0.177,0.717,1,123.045
6f3Slt0GbA2bPZlz0aIFXN,0.414,0.798,0.62,0.0192,0.112,-7.079,0.232,0.235,0,120.031
5YaskwnGDZFDRipaqzbwQx,0.194,0.669,0.784,6.28e-06,0.115,-5.603,0.112,0.517,1,125.993
2yEHX6MqAXPyD7bm47A2Br,0.00789,0.66,0.942,1.76e-05,0.834,-2.273,0.185,0.543,1,126.017
3KruoUtSkm84Az0bJunnxl,0.00658,0.652,0.855,0.409,0.341,-6.411,0.0775,0.0834,1,127.964
4kWO6O1BUXcZmaxitpVUwp,0.374,0.747,0.834,0.0,0.0586,-2.867,0.045,0.687,0,128.005
76A1RRDEyHKtmV3Vh6PeVN,0.191,0.694,0.7,0.0,0.0719,-5.53,0.0488,0.261,0,127.965
6Sy9BUbgFse0n0LPA5lwy5,0.141,0.528,0.965,0.985,0.0797,-7.984,0.0465,0.587,0,136.065
3Ty7OTBNSigGEpeW2PqcsC,0.177,0.51,0.434,0.516,0.0603,-10.004,0.0361,0.207,1,119.695
67Hna13dNDkZvBpTXRIaOJ,0.0173,0.615,0.419,0.497,0.135,-8.8,0.0395,0.216,0,76.997
1QxcWlk8PivolUaWcpAoNq,0.076,0.392,0.802,0.00908,0.0925,-4.014,0.0418,0.101,0,152.734
5j3QqRGflS4o5jbsFSwKW1,0.0351,0.641,0.943,0.000259,0.328,-6.254,0.264,0.718,0,171.811
2MddqD0MryxIAKS03raHsz,0.72,0.774,0.244,0.915,0.379,-9.748,0.0299,0.421,0,103.464
1IsvXZXAV9EBC4hBKW6yDN,0.0217,0.739,0.853,0.00357,0.057,-6.539,0.0296,0.652,0,123.509
0j5FJJOmmnXPd0XajFWkMF,0.0393,0.592,0.835,0.209,0.665,-8.475,0.032,0.703,1,114.436
7x8pIrhMu9FCmqqHNyuH0P,0.871,0.431,0.284,0.000136,0.0899,-11.858,0.0432,0.229,1,98.317
2sW8fmnISifQTRgnRrQTYW,0.778,0.607,0.294,0.162,0.106,-11.836,0.0764,0.192,1,76.083
7uv632EkfwYhXoqf8rhYrg,0.0157,0.714,0.309,0.807,0.0777,-10.796,0.0291,0.0671,1,107.346
10n66m41IGjA2ZulKPK7Ew,0.148,0.552,0.608,2.05e-05,0.332,-11.211,0.0274,0.835,0,88.002
6wfb4nI2Vih263JqC8WSoW,0.568,0.575,0.366,0.957,0.129,-13.644,0.0281,0.444,0,100.004
6g6MHm9u0h2Em9Xuk89eqR,0.0781,0.442,0.73,5.24e-06,0.156,-4.673,0.0755,0.381,0,97.062
4OgwXdylh75fHfwUzJTUqg,0.142,0.771,0.826,0.03,0.145,-3.978,0.0604,0.185,1,100.012
1xEpgyKx4ZHtefFAh0SmU5,0.0615,0.84,0.611,0.0,0.131,-6.904,0.0718,0.898,0,122.997
2SwQShWjZsxoGviEyaEMOX,0.201,0.816,0.696,0.000643,0.13,-6.75,0.153,0.81,0,100.004
0uTEaevJy8TUD8MgzuEOc5,0.0134,0.712,0.867,0.00939,0.196,-5.623,0.0581,0.544,0,126.005
2nLeVfLE8t3hzHhXkZ6Ez2,0.0879,0.598,0.439,0.868,0.103,-10.987,0.0429,0.0673,1,147.84
4hv9mEWi4911k1uhU4fPEH,0.217,0.533,0.541,4.39e-06,0.11,-7.854,0.0252,0.335,1,144.135
4a1WLOoydq7u011UG9jjC9,0.138,0.966,0.582,1.92e-05,0.112,-6.225,0.0837,0.186,1,115.05
0rH0mprtecH3grD9HFM5AD,0.0291,0.572,0.685,0.0,0.0963,-7.29,0.0356,0.232,1,110.698
40ozK0lCJ0EQzVGWsCNUhk,0.0289,0.432,0.524,0.0,0.682,-8.721,0.0321,0.183,1,135.956
5XCtjnFMKtCT7ycDwV3Kdh,0.212,0.417,0.499,0.0,0.112,-6.364,0.0296,0.144,1,135.923
0fxpHpK3aw2nFWII6yveDD,0.452,0.431,0.485,0.0,0.544,-8.085,0.0274,0.367,1,145.22
1gj9poFl2mLKkguqWo5Y1i,0.155,0.466,0.67,0.0,0.145,-4.701,0.0297,0.395,1,126.142
1mWdyqs6Zvg8b1lKjDc8yB,0.315,0.429,0.587,0.0,0.108,-4.588,0.0275,0.164,1,145.003
0RW1xWSPxmbXf012RN3yWl,0.00419,0.512,0.814,0.0,0.0991,-5.467,0.0327,0.277,1,97.996
2MobJagQB0dGJoRqI8OT0m,0.0839,0.459,0.561,0.0,0.0998,-7.091,0.0271,0.306,1,144.783
0H4BGX7L8UfoD0g4wgXd0D,0.0149,0.468,0.655,0.0,0.104,-6.384,0.0296,0.222,1,144.045
4ElNxglBjcrASiGn58t9Jm,0.395,0.597,0.417,8.35e-06,0.128,-7.952,0.0502,0.263,1,143.839
7wLJ4xzxNss5abZ1kXs242,0.37,0.6,0.39,0.0,0.13,-7.099,0.02,0.17,0,93.0
03mzVQAvot3ENKJAShELBv,0.64,0.39,0.6,0.0,0.12,-4.765,0.1,0.47,0,176.0
23jGYYh7Q6ilQC9xCAl0eP,0.69,0.72,0.51,0.0,0.05,-9.007,0.03,0.36,0,78.0
6H0PLsSYMzDOqhLgyOlzIj,0.11,0.63,0.72,0.0,0.08,-5.733,0.14,0.69,0,103.0
3LHgNuaakJzH1FVZUB1KAe,0.13,0.43,0.89,0.0,0.22,-4.168,0.05,0.47,0,181.0
06XQvnJb53SUYmlWIhUXUi,0.07,0.63,0.82,0.0,0.31,-3.419,0.12,0.77,0,170.0
26uYvBwpeHoVsuUmtJKajm,0.65,0.77,0.59,0.0,0.12,-5.13,0.03,0.7,0,121.0
0GsRx0gPft6RmijIwMsKmG,0.56,0.69,0.53,0.0,0.11,-4.819,0.05,0.56,0,80.0
3Mrv34liqmkjTQ2gYUdcex,0.02,0.69,0.73,0.0,0.09,-4.726,0.09,0.78,0,123.0
0AgsvBRorqrr4eWvKVzPOj,0.94,0.38,0.14,0.0,0.17,-12.072,0.03,0.47,0,130.0
7LLnHEOcFGPd0ACRIE6CtP,0.93,0.54,0.09,0.0,0.39,-10.007,0.04,0.28,0,109.0
2X71ww8wImSYbw4s0Mr2ur,0.88,0.59,0.16,0.0,0.12,-7.383,0.04,0.59,0,86.0
4t2FIqZJORKZGSKg30SShr,0.07,0.82,0.64,0.0,0.12,-6.95,0.1,0.5,0,101.0
04HGddGSz9qgxiFJkR7oMy,0.06,0.71,0.94,0.0,0.03,-3.577,0.06,0.7,0,110.0
5EMlw2z81mdTHa5tBLazQ6,0.19,0.63,0.79,0.0,0.16,-6.73,0.03,0.7,0,108.0
0FezNsbNxAez1YvGkSd1Bu,0.03,0.61,0.91,0.0,0.06,-3.262,0.05,0.53,0,112.0
1Y9hsvunuKwk86KJY9vmAU,0.28,0.75,0.63,0.0,0.27,-7.203,0.03,0.67,0,103.0
2HwX59aecVeq6k8ltDK4d0,0.04,0.68,0.8,0.0,0.1,-3.789,0.05,0.64,0,113.0
7FWVW0K27TVn3Miuyw2XxE,0.34,0.67,0.41,0.0,0.12,-10.704,0.04,0.44,0,120.0
6cpnyAXumLO5QS08AC8ziI,0.08,0.74,0.71,0.0,0.38,-5.377,0.13,0.5,0,126.0
1DHsW3Yk4RDCT68PKWPgJk,0.29,0.78,0.84,0.0,0.11,-4.108,0.04,0.95,0,119.0
1Vto0y5Fj1pzubjZMfklXl,0.4,0.76,0.46,0.0,0.12,-7.732,0.03,0.25,0,90.0
2mJvGVBCuxnwh9W4KFPhRC,0.5,0.74,0.59,0.0,0.13,-5.015,0.04,0.78,0,94.0
5xrtzzzikpG3BLbo4q1Yul,0.41,0.75,0.77,0.0,0.16,-3.392,0.04,0.71,0,130.0
2cxcqKwQtfKq7giphxjzOu,0.03,0.68,0.7,0.0,0.44,-6.731,0.07,0.7,0,110.0
7wLJ4xzxNss5abZ1kXs242,0.37,0.6,0.39,0.0,0.13,-7.099,0.02,0.17,0,93.0
03mzVQAvot3ENKJAShELBv,0.64,0.39,0.6,0.0,0.12,-4.765,0.1,0.47,0,176.0
23jGYYh7Q6ilQC9xCAl0eP,0.69,0.72,0.51,0.0,0.05,-9.007,0.03,0.36,0,78.0
6H0PLsSYMzDOqhLgyOlzIj,0.11,0.63,0.72,0.0,0.08,-5.733,0.14,0.69,0,103.0
3LHgNuaakJzH1FVZUB1KAe,0.13,0.43,0.89,0.0,0.22,-4.168,0.05,0.47,0,181.0
06XQvnJb53SUYmlWIhUXUi,0.07,0.63,0.82,0.0,0.31,-3.419,0.12,0.77,0,170.0
26uYvBwpeHoVsuUmtJKajm,0.65,0.77,0.59,0.0,0.12,-5.13,0.03,0.7,0,121.0
0GsRx0gPft6RmijIwMsKmG,0.56,0.69,0.53,0.0,0.11,-4.819,0.05,0.56,0,80.0
3Mrv34liqmkjTQ2gYUdcex,0.02,0.69,0.73,0.0,0.09,-4.726,0.09,0.78,0,123.0
0AgsvBRorqrr4eWvKVzPOj,0.94,0.38,0.14,0.0,0.17,-12.072,0.03,0.47,0,130.0
7LLnHEOcFGPd0ACRIE6CtP,0.93,0.54,0.09,0.0,0.39,-10.007,0.04,0.28,0,109.0
2X71ww8wImSYbw4s0Mr2ur,0.88,0.59,0.16,0.0,0.12,-7.383,0.04,0.59,0,86.0
4t2FIqZJORKZGSKg30SShr,0.07,0.82,0.64,0.0,0.12,-6.95,0.1,0.5,0,101.0
04HGddGSz9qgxiFJkR7oMy,0.06,0.71,0.94,0.0,0.03,-3.577,0.06,0.7,0,110.0
5EMlw2z81mdTHa5tBLazQ6,0.19,0.63,0.79,0.0,0.16,-6.73,0.03,0.7,0,108.0
0FezNsbNxAez1YvGkSd1Bu,0.03,0.61,0.91,0.0,0.06,-3.262,0.05,0.53,0,112.0
1Y9hsvunuKwk86KJY9vmAU,0.28,0.75,0.63,0.0,0.27,-7.203,0.03,0.67,0,103.0
2HwX59aecVeq6k8ltDK4d0,0.04,0.68,0.8,0.0,0.1,-3.789,0.05,0.64,0,113.0
7FWVW0K27TVn3Miuyw2XxE,0.34,0.67,0.41,0.0,0.12,-10.704,0.04,0.44,0,120.0
6cpnyAXumLO5QS08AC8ziI,0.08,0.74,0.71,0.0,0.38,-5.377,0.13,0.5,0,126.0
1DHsW3Yk4RDCT68PKWPgJk,0.29,0.78,0.84,0.0,0.11,-4.108,0.04,0.95,0,119.0
1Vto0y5Fj1pzubjZMfklXl,0.4,0.76,0.46,0.0,0.12,-7.732,0.03,0.25,0,90.0
2mJvGVBCuxnwh9W4KFPhRC,0.5,0.74,0.59,0.0,0.13,-5.015,0.04,0.78,0,94.0
5xrtzzzikpG3BLbo4q1Yul,0.41,0.75,0.77,0.0,0.16,-3.392,0.04,0.71,0,130.0
2cxcqKwQtfKq7giphxjzOu,0.03,0.68,0.7,0.0,0.44,-6.731,0.07,0.7,0,110.0
3IP4qSMfGeqI2XqHFf25sj,0.72,0.78,0.66,0.07,0.11,-5.862,0.03,0.55,0,100.0
2oo8j9ZIUiT1WNRaZX9t7L,0.66,0.72,0.39,0.27,0.09,-12.904,0.04,0.25,0,148.0
6JeleVHUHrdvgiFESE33ZU,0.38,0.63,0.71,0.0,0.1,-4.434,0.06,0.58,0,150.0
3rQRx89A7kGuyXMbE72WCa,0.05,0.74,0.65,0.0,0.12,-7.107,0.05,0.59,0,85.0
6sIx7Cn37DGEhjy9hBP8Gx,0.11,0.51,0.77,0.0,0.08,-5.326,0.04,0.54,0,154.0
6FwUW1f8vcU8eyyNJmf3gp,0.96,0.58,0.22,0.0,0.11,-12.256,0.03,0.26,0,100.0
1q3ax2iXdqgPOK1M4xVvAX,0.17,0.73,0.81,0.0,0.19,-4.146,0.04,0.85,0,106.0
46BXtEtAA4ScdKxy026cIY,0.02,0.68,0.91,0.0,0.11,-3.372,0.1,0.94,0,125.0
6h7pTcDLNo5Pc8Lu1w2Qo9,0.94,0.37,0.22,0.0,0.09,-9.65,0.04,0.25,0,68.0
0f7JIEXsw4z7TO8TVZyJ67,0.9,0.53,0.2,0.0,0.1,-8.221,0.03,0.25,0,88.0
1kTFcaOrSmY4XqneDu3oRm,0.01,0.84,0.71,0.03,0.14,-6.792,0.12,0.42,0,100.0
3z2GGAzvyK4cRO3wqCptFg,0.03,0.6,0.75,0.0,0.34,-4.691,0.03,0.6,0,132.0
7GkwpeeFWLhtHXzMdlDz3L,0.36,0.78,0.69,0.0,0.06,-6.735,0.04,0.55,0,100.0
6RBziRcDeiho3iTPdtEeg9,0.08,0.53,0.86,0.0,0.17,-3.177,0.04,0.29,0,98.0
3D7NSXHWI2wi86ukcrZHil,0.29,0.44,0.83,0.0,0.43,-4.702,0.04,0.63,0,194.0
21pgvaJYF0ReOYw7c0nxm1,0.22,0.91,0.22,0.0,0.09,-7.439,0.04,0.28,0,98.0
3FUCuf498nFHJXFYR1V9Bd,0.13,0.44,0.89,0.0,0.33,-3.496,0.15,0.83,0,128.0
3aYz5EBaRTWLpsfyUIsQyX,0.03,0.51,0.94,0.0,0.15,-3.264,0.09,0.92,0,95.0
5H37zP5tQCneoCRJEMRcnV,0.03,0.38,0.97,0.0,0.14,-2.263,0.13,0.45,0,170.0
1o3zYtXOalCmiSl6CIij0p,0.12,0.68,0.83,0.0,0.26,-2.962,0.05,0.69,0,109.0
1kznDMHz1kpzk7sMYIkrQ5,0.01,0.87,0.81,0.02,0.06,-2.933,0.06,0.69,0,135.0
6V9C5rcCQkf3eJSmcAkCf4,0.2,0.74,0.59,0.0,0.04,-9.807,0.02,0.78,0,111.0
3nvyL6rBRUAR96U61jzBS8,0.38,0.69,0.66,0.0,0.09,-3.164,0.06,0.78,0,95.0
0bv6tutpCuYApSXTF0AKrP,0.11,0.58,0.95,0.0,0.32,-4.015,0.06,0.86,0,100.0
731cbtwqNn2vqYZQEuU6FQ,0.01,0.63,0.95,0.0,0.44,-4.261,0.04,0.66,0,126.0
2SMq0lOqCTHayWa9juoI0d,0.15,0.76,0.81,0.0,0.13,-3.272,0.08,0.68,0,100.0
03qu1u4hDyepQQi2lNxCka,0.1,0.61,0.72,0.0,0.07,-3.547,0.06,0.55,0,97.0
4H78ULzTLS6qRMhjoZui2c,0.22,0.68,0.84,0.0,0.19,-4.498,0.08,0.89,0,95.0
7jXoUqjqJVQGHDBs9ZGy08,0.03,0.52,0.66,0.0,0.06,-4.272,0.14,0.83,0,130.0
513C4JmHDszTif2LczcL4f,0.83,0.85,0.39,0.0,0.1,-7.228,0.07,0.95,0,117.0
21uTv4ytzeEAW9S3d7Joqv,0.1,0.55,0.72,0.0,0.14,-4.979,0.03,0.21,0,194.0
3dPtXHP0oXQ4HCWHsOA9js,0.0,0.67,0.87,0.0,0.3,-5.221,0.03,0.79,0,130.0
4Z4B89t6T8Y39pme9fYaSn,0.45,0.67,0.6,0.0,0.13,-8.222,0.08,0.41,0,92.0
1Ltor5xMGxzZbvmqM4rnGN,0.99,0.57,0.04,0.93,0.14,-21.288,0.06,0.29,0,88.0
3LZwKI90sFbwjJMMSfyPp7,0.11,0.58,0.95,0.0,0.32,-4.015,0.06,0.86,0,100.0
2s0UNcumDtAj7rKPZ4zjeO,0.14,0.61,0.94,0.0,0.31,-3.429,0.1,0.76,0,132.0
3Kb84HFyDf5YRCt3GbbywY,0.22,0.6,0.61,0.0,0.25,-8.784,0.03,0.42,0,93.0
0lHJzJ44YWRLbVzU3c597a,0.52,0.57,0.83,0.0,0.12,-3.822,0.27,0.84,0,166.0
0Nld5ohgWfoPueMEtYNbgE,0.1,0.75,0.72,0.0,0.11,-6.345,0.04,0.62,0,120.0
2riW4PnBZZgy4lNvq5UV76,0.0,0.52,0.88,0.0,0.15,-4.629,0.04,0.34,0,136.0
0i2XXofKXlXbZ2sjnh06Jj,0.76,0.27,0.6,0.0,0.17,-6.517,0.08,0.62,0,192.0
66UcQu5LBo2A7AC0A5r0lI,0.26,0.7,0.7,0.0,0.11,-5.356,0.05,0.29,0,125.0
3qSzTYWlxuI9vN6mtnZBSm,0.83,0.45,0.1,0.0,0.17,-17.634,0.03,0.21,0,118.0
1RG1aEW6QnorfN5Iw1802o,0.39,0.63,0.75,0.0,0.1,-4.593,0.1,0.6,0,88.0
66uK5I0K4wsCeZ57l59RF6,0.1,0.9,0.48,0.0,0.1,-4.937,0.2,0.46,0,96.0
6megNXGjmim4OitjZnIn9v,0.2,0.69,0.88,0.0,0.06,-3.176,0.04,0.88,0,124.0
32ggYFS2AFOCvzu2940Wcg,0.13,0.79,0.67,0.0,0.11,-5.982,0.04,0.7,0,95.0
5izUIJEnqhnDWYJmrEQRPq,0.04,0.59,0.91,0.0,0.1,-3.617,0.05,0.64,0,130.0
0VM7gxZyY4Bx4yut0r48F7,0.42,0.71,0.62,0.0,0.68,-5.326,0.05,0.4,0,90.0
3KnURrjsXA0TDce8N7iOwz,0.34,0.52,0.6,0.0,0.1,-4.883,0.03,0.39,0,81.0
49jhaFKylisSzgaReEP2Jt,0.32,0.67,0.77,0.0,0.12,-3.673,0.03,0.7,0,100.0
11JIdNpBagg6G0NHLDm2v2,0.01,0.2,0.93,0.0,0.33,-3.274,0.08,0.21,0,113.0
3TPvrMAd1hbPRXuHCRX0Pl,0.06,0.45,0.76,0.0,0.14,-6.479,0.18,0.58,0,153.0
0N8Xztr4pBHJ7V0moJWhbO,0.03,0.67,0.85,0.0,0.09,-5.021,0.03,0.79,0,100.0
7hyNdEjcVbAU58PRdhujev,0.01,0.47,0.87,0.0,0.15,-2.6,0.03,0.68,0,95.0
01bKPMGCl8LFzbtciNlhaj,0.05,0.69,0.91,0.0,0.07,-1.992,0.06,0.7,0,97.0
7HUj2KB6hQCZgTPHFGAJ0c,0.13,0.33,0.83,0.0,0.7,-3.15,0.05,0.33,0,82.0
0dXNQ8dckG4eYfEtq9zcva,0.0,0.54,0.8,0.0,0.33,-5.194,0.04,0.51,0,145.0
0TE8iJF4CGawEWiS1bahCP,0.0,0.43,0.77,0.0,0.04,-4.285,0.05,0.49,0,160.0
0rbKrBvZUYY9GN9l057BuY,0.9,0.73,0.22,0.0,0.11,-12.623,0.06,0.68,0,105.0
2k1yPYf9WGA4LiqcLVwtzn,0.1,0.93,0.53,0.26,0.15,-6.486,0.16,0.75,0,110.0
4t9fuGzu80OeElIA0OFBZH,0.18,0.55,0.81,0.0,0.11,-4.162,0.03,0.72,0,118.0
26qi5vbZfV9Gs62Z9kOi74,0.16,0.71,0.7,0.14,0.09,-7.674,0.06,0.31,0,124.0
3WY0iazRPHOlIq6CdbKLZ6,0.18,0.52,0.91,0.0,0.17,-2.104,0.12,0.63,0,89.0
4X2QkgUdx2j1hty86hhcn4,0.08,0.77,0.58,0.0,0.21,-7.284,0.09,0.72,0,96.0
2Fxmhks0bxGSBdJ92vM42m,0.04,0.7,0.59,0.0,0.16,-7.83,0.03,0.61,0,135.0
1Qq10P9rSIwAqYjPJzCobD,0.84,0.79,0.49,0.0,0.1,-8.539,0.34,0.71,0,105.0
52lpRzbODGnuk5HglqioFk,0.01,0.48,0.87,0.0,0.18,-4.865,0.04,0.26,0,122.0
6L89mwZXSOwYl76YXfX13s,0.0,0.44,0.94,0.0,0.09,-3.205,0.06,0.78,0,85.0
2Fwz9kJc6d6NnGzIWvwztq,0.08,0.46,0.94,0.48,0.55,-1.945,0.05,0.29,0,112.0
21rBVSwu6bc1zwSd6J8Xo4,0.0,0.44,0.87,0.0,0.31,-3.109,0.04,0.46,0,122.0
1ni8ZTAY1GHXEFOGHl7fdg,0.46,0.7,0.57,0.07,0.48,-8.597,0.11,0.41,0,100.0
29g2m4Tfh6IgqU5GuakUlg,0.0,0.63,0.88,0.03,0.08,-4.671,0.04,0.88,0,118.0
7yAKQWjuhFpCP3BmVTWX18,0.34,0.64,0.76,0.0,0.13,-4.293,0.04,0.72,0,144.0
0NuWgxEp51CutD2pJoF4OM,0.14,0.76,0.66,0.0,0.09,-5.223,0.07,0.69,0,150.0
0CPWIY1etGeJLg12CAuP4n,0.16,0.79,0.78,0.0,0.11,-5.598,0.05,0.45,0,107.0
28fHLQr5xHeT63OU6b1Meq,0.0,0.72,0.7,0.06,0.12,-5.091,0.03,0.32,0,124.0
4wYCZ6QS5EClBXqjakTieR,0.36,0.68,0.92,0.0,0.13,-2.833,0.05,0.86,0,106.0
34HSEUn4YGAFBW9OHGIkU7,0.39,0.79,0.57,0.0,0.56,-6.929,0.25,0.92,0,140.0
0tnhoHUrHfcLi9hPknUFZ4,0.01,0.44,0.71,0.0,0.15,-3.825,0.05,0.45,0,160.0
573gvfRH316NpQoCgbBaEz,0.01,0.72,0.59,0.02,0.08,-5.696,0.07,0.63,0,108.0
6ZY5lLjDmK6Bzon5vseYLn,0.19,0.86,0.83,0.0,0.13,-3.216,0.24,0.85,0,127.0
4H9muKIJpzTODxUxkPTgnH,0.0,0.11,0.94,0.81,0.45,-2.741,0.08,0.19,0,153.0
1pJPzYGmUJF92NRelGfyIn,0.18,0.67,0.64,0.0,0.4,-6.556,0.04,0.83,0,88.0
2mlGPkAx4kwF8Df0GlScsC,0.72,0.7,0.37,0.81,0.29,-9.066,0.04,0.55,0,120.0
4HgsPAX3MmMgIT60hJ4W4U,0.02,0.66,0.96,0.0,0.25,-3.055,0.04,0.78,0,130.0
0wEPue9rjGWgvRYNgvsUfw,0.58,0.75,0.66,0.0,0.24,-5.965,0.09,0.55,0,156.0
1wo3UYTeizJHkwYIuLuBPF,0.46,0.29,0.82,0.08,0.35,-3.771,0.04,0.12,0,150.0
219nY3WjD9ZxpwquMQuksi,0.0,0.39,0.89,0.0,0.19,-5.048,0.04,0.41,0,96.0
18uwL0vNUanqZH0ro2QcOP,0.23,0.53,0.84,0.0,0.11,-5.283,0.17,0.36,0,117.0
1vxw6aYJls2oq3gW0DujAo,0.05,0.86,0.59,0.01,0.1,-4.589,0.03,0.64,0,112.0
7sfhbwZHwE0Hx67bUbluIh,0.25,0.69,0.84,0.0,0.12,-3.487,0.06,0.84,0,86.0
3GGOKTfxgyluPvAFnB30zE,0.0,0.55,0.73,0.0,0.17,-4.627,0.03,0.2,0,82.0
4NaaF28BeO9WzjDrSS71Nz,0.02,0.74,0.7,0.0,0.05,-3.87,0.05,0.78,0,110.0
2XU0oxnq2qxCpomAAuJY8K,0.43,0.78,0.75,0.0,0.24,-5.762,0.08,0.88,0,98.0
6WkJ2OK163XXS2oARUC9JM,0.01,0.72,0.77,0.0,0.37,-6.784,0.08,0.58,0,102.0
6ZzYETKetIfNUsZUb23jgG,0.21,0.5,0.58,0.0,0.26,-7.007,0.09,0.63,0,95.0
4BtWbJZG0t04rT6qZV1AzF,0.11,0.83,0.54,0.0,0.21,-7.08,0.05,0.89,0,122.0
5gpojs9yi3nm8aC3BOg6q5,0.17,0.86,0.67,0.0,0.26,-4.539,0.08,0.56,0,114.0
7dH0dpi751EoguDDg3xx6J,0.43,0.46,0.62,0.0,0.22,-5.118,0.03,0.52,0,148.0
6wTsVAlBZxi8mdGbbAwcWp,0.09,0.73,0.66,0.0,0.52,-4.926,0.03,0.83,0,118.0
1Dqo8RY50LMCvjjA3kOrNZ,0.7,0.68,0.6,0.0,0.11,-4.374,0.03,0.44,0,120.0
6dquCx5KAW5jCgGgoTlghL,0.63,0.81,0.57,0.0,0.13,-7.165,0.05,0.64,0,130.0
3UEnF6y5tyHVtMzldS3svp,0.03,0.62,0.86,0.0,0.12,-4.334,0.11,0.4,0,98.0
4Jr2kaZY9EKvaP04OzbpUk,0.0,0.17,0.59,0.07,0.39,-3.467,0.05,0.34,0,72.0
2TjnDOiC4ra28YAoAxB4H7,0.09,0.38,0.78,0.02,0.42,-4.124,0.04,0.21,0,86.0
2oBMZYteeO8DyXV9gDx6Za,0.01,0.66,0.69,0.06,0.56,-5.3,0.05,0.57,0,128.0
6r3duEAfFTH83DuoywkG20,0.06,0.7,0.39,0.0,0.08,-8.911,0.03,0.24,0,103.0
3ILWwi1JNj3NGuuf6DzYxN,0.16,0.76,0.67,0.0,0.09,-6.0,0.05,0.91,0,114.0
24ntZeyCrVePmN3nUYhfLx,0.01,0.69,0.83,0.0,0.06,-4.9,0.04,0.62,0,94.0
1moe13YJt9zgGMyMbCZ5Gt,0.01,0.43,0.89,0.0,0.29,-3.925,0.07,0.67,0,203.0
2bTvNKT8bxyyPhzHu4A2Wx,0.35,0.69,0.66,0.0,0.11,-6.332,0.14,0.63,0,118.0
2BgLA9knCmBHipRH1tBk9S,0.0,0.39,0.87,0.01,0.3,-3.626,0.05,0.49,0,107.0
6NVc3RD71LkGVTcMbipQyd,0.01,0.57,0.78,0.0,0.06,-5.208,0.23,0.54,0,168.0
2Byoha5i4PuzTstLLr8Mq1,0.0,0.47,0.95,0.0,0.45,-2.888,0.04,0.43,0,136.0
0zc2UcrURBMVTyV7J0wrAP,0.0,0.15,0.93,0.0,0.38,-2.478,0.07,0.2,0,202.0
2tHoIgp6UmEOZK5e7MXmxG,0.07,0.74,0.68,0.0,0.15,-4.607,0.2,0.92,0,115.0
1jXfVzMk8cSbvAXMML4Y4f,0.53,0.75,0.5,0.0,0.1,-7.621,0.26,0.42,0,92.0
0hqj5JBnFt1BHEz2UCFwrl,0.91,0.52,0.25,0.0,0.12,-8.675,0.04,0.23,0,129.0
12qmPGMrOCogibc7qyxT9s,0.86,0.55,0.28,0.0,0.17,-9.593,0.34,0.66,0,63.0
1EzrEOXmMH3G43AXT1y7pA,0.6,0.69,0.46,0.0,0.1,-8.322,0.05,0.72,0,151.0
2g2zaYC7BYSu9kUpmu7Tjf,0.0,0.54,0.82,0.09,0.1,-6.02,0.03,0.51,0,114.0
2bT1PH7Cw3J9p3t7nlXCdh,0.49,0.69,0.82,0.0,0.13,-4.197,0.06,0.87,0,124.0
5W5MRU12dpuOnd5WmWzian,0.0,0.55,0.83,0.0,0.41,-4.339,0.03,0.47,0,106.0
64yajM6CxtLghmgB53VeXT,0.01,0.53,0.93,0.0,0.46,-1.538,0.06,0.7,0,92.0
5Q7NEt1PcVuTBBMz8XmrNZ,0.0,0.44,0.93,0.0,0.18,-3.739,0.06,0.47,0,90.0
6xZbRSkdowxgRj6U8qQF1b,0.34,0.82,0.76,0.0,0.35,-4.249,0.05,0.79,0,103.0
1NzRZ7AosK7ZDumMsZYofo,0.09,0.87,0.66,0.0,0.14,-6.579,0.04,0.79,0,115.0
7zbfS30vKiHU8oBs6Wi1Qp,0.36,0.28,0.62,0.0,0.1,-7.123,0.03,0.27,0,172.0
1ArG5CS6TNjjvZFwzOgkl0,0.0,0.4,0.98,0.0,0.32,-1.835,0.09,0.52,0,100.0
3khEEPRyBeOUabbmOPJzAG,0.03,0.59,0.93,0.0,0.16,-4.013,0.04,0.88,0,155.0
0TrPqhAMoaKUFLR7iYDokf,0.14,0.79,0.69,0.0,0.28,-7.726,0.07,0.51,0,103.0
19vHOEztscw79oJPjwzmS2,0.0,0.6,0.9,0.0,0.39,-3.615,0.03,0.56,0,118.0
